,EX_12ppd_S_m,EX_26dap_M_m,EX_2obut_m,EX_4abut_m,EX_acgam_m,EX_acmana_m,EX_acnam_m,EX_ade_m,EX_adn_m,EX_ala_D_m,EX_amp_m,EX_amylopect900_m,EX_amylose300_m,EX_arabinogal_m,EX_arg_L_m,EX_asn_L_m,EX_ca2_m,EX_cellul_m,EX_cgly_m,EX_cl_m,EX_cobalt2_m,EX_cu2_m,EX_cytd_m,EX_dad_2_m,EX_dcyt_m,EX_dgsn_m,EX_etoh_m,EX_fe2_m,EX_fe3_m,EX_fol_m,EX_fru_m,EX_fum_m,EX_gam_m,EX_glcmannan_m,EX_gln_L_m,EX_glu_L_m,EX_glyc3p_m,EX_glyclt_m,EX_gsn_m,EX_gthox_m,EX_gthrd_m,EX_gua_m,EX_h2_m,EX_h2o_m,EX_h2s_m,EX_h_m,EX_hdca_m,EX_his_L_m,EX_hxan_m,EX_ile_L_m,EX_indole_m,EX_k_m,EX_lac_D_m,EX_lac_L_m,EX_leu_L_m,EX_levan1000_m,EX_lys_L_m,EX_met_L_m,EX_metsox_S_L_m,EX_mg2_m,EX_mn2_m,EX_mnl_m,EX_mqn7_m,EX_nac_m,EX_ncam_m,EX_nh4_m,EX_nmn_m,EX_o2_m,EX_orn_m,EX_pac_m,EX_pect_m,EX_phe_L_m,EX_pheme_m,EX_pnto_R_m,EX_pro_L_m,EX_ptrc_m,EX_pullulan1200_m,EX_pydam_m,EX_rhamnogalurI_m,EX_sheme_m,EX_so4_m,EX_spmd_m,EX_starch1200_m,EX_succ_m,EX_thm_m,EX_trp_L_m,EX_ttdca_m,EX_tyr_L_m,EX_ura_m,EX_urea_m,EX_uri_m,EX_val_L_m,EX_xan_m,EX_xylan_m,EX_xyluglc_m,EX_zn2_m,EX_13ppd_m,EX_2hyoxplac_m,EX_3mop_m,EX_4hbz_m,EX_ac_m,EX_acac_m,EX_acald_m,EX_akg_m,EX_ala_L_m,EX_arab_D_m,EX_asp_L_m,EX_btoh_m,EX_but_m,EX_chol_m,EX_chor_m,EX_cit_m,EX_co2_m,EX_csn_m,EX_cys_L_m,EX_ddca_m,EX_diact_m,EX_for_m,EX_fuc_L_m,EX_gly_m,EX_glyb_m,EX_glyc_m,EX_ins_m,EX_isobut_m,EX_isocapr_m,EX_isoval_m,EX_lald_L_m,EX_mal_L_m,EX_meoh_m,EX_mqn8_m,EX_no2_m,EX_ocdca_m,EX_phenol_m,EX_pi_m,EX_ppa_m,EX_pydx_m,EX_pydxn_m,EX_pyr_m,EX_rbflvrd_m,EX_rib_D_m,EX_ribflv_m,EX_ser_L_m,EX_thr_L_m,EX_thymd_m,EX_tma_m,EX_tmao_m,EX_actn_R_m,EX_bhb_m,EX_2mbut_m,EX_4hphac_m,EX_dhpppn_m,EX_phppa_m,EX_phpyr_m,EX_pppn_m,EX_r34hpp_m,EX_xtsn_m,EX_galmannan_m,EX_12dgr180_m,EX_q8_m,EX_ch4_m,EX_fald_m,EX_ispre_m,EX_oaa_m,EX_so3_m,EX_tsul_m,EX_2omfuc_m,EX_2omxyl_m,EX_3ddlhept_m,EX_acerA_m,EX_apio_D_m,EX_arabinan101_m,EX_arabinoxyl_m,EX_dextran40_m,EX_homogal_m,EX_kdo_m,EX_lichn_m,EX_rhamnogalurII_m,EX_inulin_m,EX_3dhcdchol_m,EX_7ocholate_m,EX_lmn30_m,EX_M03134_m,EX_btd_RR_m,EX_7dhcdchol_m,EX_levanttr_m,EX_levantttr_m,EX_man_m,EX_oxa_m,EX_2ddglcn_m,EX_4hoxpacd_m,EX_alltn_m,EX_gcald_m,EX_glcn_m,EX_Lcystin_m,EX_3dhchol_m,EX_C02528_m,EX_gal_m,EX_galur_m,EX_glc_D_m,EX_glcur_m,EX_icdchol_m,EX_isochol_m,EX_kestopt_m,EX_levanb_m,EX_malt_m,EX_malttr_m,EX_rmn_m,EX_ch4s_m,EX_inost_m,EX_pcresol_m,EX_idon_L_m,EX_ocdcea_m,EX_4abz_m,EX_MGlcn100_m,EX_MGlcn100_rl_m,EX_MGlcn113_rl_m,EX_MGlcn131_m,EX_MGlcn131_rl_m,EX_MGlcn136_rl_m,EX_MGlcn139_rl_m,EX_MGlcn141_m,EX_MGlcn142_m,EX_MGlcn143_m,EX_MGlcn143_rl_m,EX_MGlcn146_m,EX_MGlcn148_m,EX_MGlcn158_rl_m,EX_MGlcn159_m,EX_MGlcn16_m,EX_MGlcn189_m,EX_MGlcn189_rl_m,EX_MGlcn196_rl_m,EX_MGlcn28_rl_m,EX_MGlcn61_m,EX_MGlcn66_m,EX_MGlcn70_rl_m,EX_MGlcn78_rl_m,EX_MGlcn83_rl_m,EX_MGlcn91_rl_m,EX_MGlcn97_m,EX_Ser_Thr_m,EX_Tyr_ggn_m,EX_arab_L_m,EX_cellb_m,EX_core2_rl_m,EX_drib_m,EX_dsT_antigen_rl_m,EX_lcts_m,EX_lmn2_m,EX_metala_m,EX_raffin_m,EX_strch1_m,EX_sucr_m,EX_tre_m,EX_xyl_D_m,EX_cbl1_m,EX_cholate_m,EX_34dhpha_m
ERR321172,7.672106476619422e-06,0.09999999999995521,-3.436601222117144e-06,6.482779102770508e-06,0.099999999978918,0.10000003780829053,0.09999203883296663,4.328290058069162e-06,0.0002941042485171478,-1.195686262062263e-05,0.09999936951775362,2.1260478851794198e-05,3.415434057839073e-05,9.888478743258436e-06,0.014917145490942819,0.022499999999962307,0.0008532149639220296,2.832688724239262e-05,0.09999999999995667,0.0008698976124172698,0.000946079008834314,0.0008437203996684523,0.022957075555238383,0.0002516454299131649,0.025436881115431572,0.00017440219498642418,-7.328907006609597e-06,0.0006886369922475989,0.001018192764586189,0.002575969697206098,-2.1327213573321866e-06,1.3491033099283742e-05,0.09998943391208526,-6.728783297502416e-06,0.017999999999956006,0.0001578027826532799,3.4708820388558187e-06,5.016124583701043e-06,0.00018539555032279199,0.0003207363524936608,-5.374711235721377e-06,-2.6657564815882296e-05,-0.08004506334357496,-0.7050663972696101,-0.024516002057937292,-3.63926962348244,1.8069445374685059e-06,0.015013403384537388,-0.005690129497379728,0.015000006241575735,0.0027403501677573934,0.0009364740244881575,2.659874536847795e-06,-4.483059449000848e-06,0.014999999936731647,1.4101242284938644e-05,0.014999999999949066,0.0001716506038188635,0.0009185337663131594,0.0008833924737904267,0.0008520122813585091,4.047807976544614e-06,0.00021726442096837257,-0.10668864963897207,6.64883556269507e-06,-5.808116221750481e-06,0.09999999824407682,-0.9858583350728494,0.10001063465493731,7.399415583808633e-06,1.5291150423720853e-05,0.0055291952879365225,0.0008607791727007576,0.0017207340246146484,0.00016398207995449213,0.00022100515853466551,7.562090736008967e-06,0.0005749071652178615,1.4684453777223181e-05,0.0008553841731416798,-0.02542891654138275,0.0008577832475555873,1.1862009326182202e-05,-1.3822605319013803e-05,0.0007506691165540216,0.008206157930448817,2.3392049779983042e-05,0.05986253462168976,-0.00045326013638729223,8.502580420718941e-06,6.43267930561084e-06,0.0001671008706538452,-0.03274779468163679,-1.6320041647488592e-05,0.00015139251359122963,0.0008658172850765025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR321150,-1.97466850202499e-05,0.09999999999994576,-1.4965038557181778e-05,,0.09997036864242227,0.09997038198630032,0.09998810090551911,1.0325811648425512e-05,7.056620566763142e-05,1.9865927100485354e-05,0.10000003150938686,,,,0.014999617561735373,0.02249999999994633,0.002111944546484149,,0.0999999999999483,0.0021121777238490872,0.0021117864983505198,0.0021119369201904026,0.013142777092682398,7.10795520581338e-05,0.013758288037780512,6.098229124465226e-05,-2.9759592249989364e-05,0.0016584216229076772,0.002565526892073613,0.004559685063765697,-9.898124950182829e-06,-1.4840996809745247e-05,0.0672437500743149,,0.017999999999953137,5.917027761571657e-05,0.03428548776178388,,6.07857279863956e-05,,,9.985756444806665e-06,-0.15679040647034165,-13.979187503909648,-0.3424891101478259,-169.67558500309121,-3.673258748322252e-06,0.015000005310255976,-0.004668555233056731,0.00843647482514779,0.0024690957268076264,0.0021125333174539873,-1.986700905912131e-05,-1.9867076980567555e-05,0.00477776705975306,1.4099999081812125e-05,0.014999999999945161,5.931184425448252e-05,0.00036037422384832654,0.002112490886253765,0.0021119360316125086,-9.912956289679958e-06,,-0.0957520072693387,9.895555381675342e-06,,0.10000000758130666,-1.2523048907123326,0.09999994661430579,-1.3451739972580867e-05,,0.003910343109226112,0.0015199161432479557,,5.9242562196141e-05,0.0015199047162578207,,,,0.0015199115027227327,-0.4593929362420489,0.0015199147721951512,,-1.4962983224564574e-05,0.001518128468470331,0.008181997244611414,-4.290287067012086e-06,0.06530181649211532,-6.148628661898748e-05,,-9.781708193220902e-06,5.927019810899482e-05,-0.05177456648953903,,1.310001361275501e-05,0.0021119832357255008,-3.957320605096136e-05,-4.98090463419148e-05,-9.953156371858673e-06,-1.7268498842792165e-05,-3.4515198442228874e-05,-1.5067640287635964e-05,-2.9748265430062926e-05,-1.1916066984489105e-05,1.9881492062272572e-05,-1.1875429102153992e-05,2.9506336183575873e-05,-1.4876612793981699e-05,-1.4976151784529268e-05,-0.5536187368508766,-6.632858786546719e-06,-9.95797085652992e-06,-6.460761108773028e-05,1.1890057407024924e-05,1.985391410190101e-05,-4.982256713673e-06,-7.426957451171587e-05,-6.027750092691244e-05,-9.902918480039149e-06,1.482682328720909e-05,-2.951883874640824e-05,-1.9805235584815786e-05,-1.1708456265413503e-05,-0.00011906925181919586,-6.391958954122051e-05,-3.1938532887578144e-05,-1.9805798215116743e-05,-1.4876412702813369e-05,-5.942207853136098e-05,-3.0064283283226096,0.00011844467714648626,-3.3275342383661637e-06,-2.5759836365206457e-05,2.1254119852770127e-05,-2.255077619750523e-05,0.0010134489978836628,0.0010110240942714606,-1.9891740296207328e-05,-1.3756478648499493e-05,-1.1889199497199931e-05,-1.4130907546677649e-05,1.9878782536454146e-05,2.9539965354946916e-05,-1.0971129513585947e-05,-0.1396469385098827,-0.054276896819008325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR321148,-0.008007955395015642,0.10000002745144902,-0.00995144902690336,,0.04841189133858624,0.048869420101044676,0.08718218406379,0.005304910964273949,0.020484775315782015,0.0067144688797681545,0.10000000000003118,,,,0.015000083920522213,0.022499999999952978,0.0008370155936390532,,0.10000001892974064,0.000837015583865198,0.0008370941338215536,0.000837018733992108,0.060321597872532454,0.020427603884360743,0.05824064250556538,0.016177347126966096,-0.011933100303517463,0.0005290063538281216,0.001145017440831846,0.0025110232185084364,-0.005446795942292534,-0.013973825438541405,0.021041006615197207,,0.018000030704493748,0.005285218746383073,,,0.01599032372323482,0.0003262781364582398,,0.004934686540123933,-0.0437126734670593,-0.1054819548926568,-2.499367721875673,-32.888787135231325,-0.00242548169494995,0.01500000869560338,-0.01892502214130441,0.00618605347787077,5.5963983278041386e-05,0.0008373221343735252,-0.011193444394734797,-0.011189392619603528,0.0042786136453732545,,0.01499998410447985,0.005576706131954981,0.04211900197822877,0.0008368044737943699,0.0008370141071455075,-0.004864828669603534,0.00018445894804197823,-0.10266733978622337,0.00434193020425136,,0.09999999999945541,-0.10276631847619307,0.10000000581228231,-0.1560866491056725,,0.005019981343200584,0.0008370141138002304,0.00036891816727984534,0.0055130014235582,0.00018446063647445206,,,,0.0008370141138261513,-4.537287520217815,0.0008370142085505344,,-0.011687783420045506,0.00083659384115174,0.008182002138187823,-0.0026063295721606003,0.007108511528411094,-0.010112322340733787,,-0.004108374335770938,0.00589584396585529,-0.024886413006780628,,,0.0008366406637819301,-0.008002030662221372,-0.08916344023109087,-0.0064528877820356975,-0.0779699817349835,-0.06511462336529593,-0.013540725111332641,-0.01632662412218089,-0.009683883744140063,0.006685692626181794,,0.0049858580230889345,-0.006621401931755185,-0.010428129680473519,-0.01641145649200159,-0.005387219319595674,-0.0077750570031497514,-3.448297959198274,0.006949359284676532,0.0057544119047903694,-0.0026823466203340454,-0.020105962565102792,-0.04208737613235435,,0.004986102375667305,-0.02587976444769241,-0.008277870328652237,-0.0050707181228935435,-0.06003912760829181,-0.05276273549832882,-0.02638136774916441,-0.009935521616774246,-0.010939374251715539,-0.018651835453830774,-0.02329479316069053,0.004227579339356997,-0.0023502787246734774,-0.07800033350893198,,-0.02699654620157821,0.000112183575945155,0.00011223403080620281,-0.015268748470350424,-0.02100352921151999,-0.006330450690541753,-0.04582010599434612,0.006660365708051111,0.005778572295533493,-0.06578681277965891,-6.56227864838325,-0.3291056898004603,-0.007916242055478893,-0.008138694672406153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR321247,-0.06052596837012114,0.10000003205233361,-0.06382929151364977,,0.0022009088694938663,0.0021227799111750018,0.0021689064003462665,0.022971233531298423,0.044522347995276844,0.001997433987860342,0.09999998932568535,,,,0.014999915081610875,0.022500000000001744,0.0008373324435258948,,0.10000000000001105,0.0008373534399628695,0.0008373449471669646,0.0008373463342686964,0.037621239423799586,0.04048005800820653,0.03100796379671758,0.03630352613760132,-0.0923328951960265,0.0006687225661493737,0.0010059475102637693,0.0025129926679826964,-0.03135215337572648,-0.0888590650445876,0.002115410093672896,,0.018000000000072635,0.0018706017079935838,,,0.039251891533547696,0.0003261883223833602,,0.020691056468468694,-0.4051235852577778,-0.565932966072839,-25.592353285900362,-75.39807196484882,-0.017851391298668987,0.014999991999658345,-0.002334237883770939,0.0018293946782932588,3.059364627342228e-05,0.0008366953146625982,-0.08087380307185593,-0.08093479877238607,0.0017852696706708506,,0.01500000000000436,0.0018751908647236498,0.015826834403896657,0.0008376915384518975,0.0008373339938037957,-0.029140713537116645,0.00018498033242238252,-0.1003327075436282,0.0020008730823176638,,0.09999999925038539,-0.1785599393109184,0.10000003431592859,-1.8347660869319595,,0.0019818855526219947,0.0008373340022429099,0.00036996201005452925,0.0018801815318957192,0.09999999932232378,,,,0.0008373374554843542,-34.387925764015954,0.000837331570802635,,-0.09998254499599332,0.0008374604468182923,0.0081820000000076,-0.02043763169912302,0.0020193118723534345,-0.0022511169196052553,,-0.0020996131636324736,0.0018526931892213544,-0.0023897657909967888,,,0.0008367114526040671,-0.13022041476752172,-0.2782073728727984,-0.05089566664635086,-0.4238937416346374,-0.44269439063959776,-0.11080344954020527,-0.12039839867329657,-0.06053095447690841,0.001996297510053068,-0.03751424302929119,0.0018782410508756515,-0.05464638586122983,-0.09335753690626586,-0.24317665298395205,-0.03609541069422376,-0.05041077041863804,-37.47006217633254,0.021680376525418276,0.0019906856315386667,-0.02143659372163734,-0.4889911208149369,-0.3746438876876289,-0.033368973636051236,0.0019402917317573685,-0.08368356436892234,-0.05290204536620511,-0.0021806342483409735,-0.6025467398771485,-0.7390849111178787,-0.39845565757711293,-0.07118925232521911,-0.07319825719348183,-0.15553772878394045,-13.33606805243095,0.001967149312325859,-0.024942072940235354,-0.39202820086989376,,-0.3033989035559725,6.42432467703393e-05,6.361884053238249e-05,-0.10250787399160605,-0.08884778247616898,-0.035398491164583025,-0.12350672645481874,0.0020070877339948313,0.0019137866354329695,-0.04051338973694014,-59.38877466746908,-0.19542192931052582,-0.060155678419036795,-0.06768113642028434,-0.05734356773031749,-0.03489940417638801,-0.029353323311357194,-0.04281475863123106,-0.06864473524544708,-0.08840168466735636,-0.04256549643609775,-0.017365818454129243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR321168,,0.1000000377112005,,,0.10000002518217493,0.1000000002336742,0.09999999923224617,,0.0028306047033616623,,0.09999999999987003,1.5699999875174044e-05,,2.1899999692554793e-05,0.015000009061455547,0.02249999999976674,0.0008375553607725987,2.8199998956777635e-05,0.100000024176321,0.0008375674019985811,0.0008377577988428246,0.0008375474192061837,0.022849542501330988,0.00286436747775009,0.025169338836897544,0.002470345537290279,,0.0005270214057098917,0.0011480860887722324,0.002512743004974806,,,0.09999999317795828,2.0773474889022968e-05,0.01800001331888631,0.001835527656526048,,,0.002427310522796445,0.0003261054646836824,,,-0.06914858894845288,-0.7673990004520953,-0.033680261065385055,-29.931924045750574,,0.01499997719560007,-0.013942161595052207,0.01499999963506874,0.0030322351509331504,0.0008385354752171433,,,0.014999977143105015,1.4099999899682348e-05,0.015000050992527087,0.002059806387815798,0.01160872197908016,0.0008370551386499205,0.0008375532585600695,,0.00018534301492451445,-0.09831217808542247,,,0.09999999999983822,-1.0163109621169515,0.100000157219176,,,0.002831710122506882,0.0008375533912755771,0.0003706916813422427,0.001917343844652904,0.00018534546316574586,1.1799999939973403e-05,,1.4499999895081204e-05,0.0008375533912800769,-0.029514438812558757,0.0008375534531838222,1.1799999924106646e-05,,0.0008370036812446069,0.008181991227289832,,0.03725611385758167,-0.0025243462481821235,,,0.0019164862086024621,-0.029043300681878628,3.2099988415616375e-05,1.309999992339929e-05,0.0008372357664293858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0003260416804279225,0.0003254579907791688,,,,,,,,,,,,,,,,,,,,1.4099999910886795e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR321108,,0.10000006604407752,,,0.10000000146017043,0.09999999674420501,0.09999996572856171,,0.0047750733181426315,,0.10000000000001448,1.5699999998994723e-05,,2.1899999997793835e-05,0.015000306357235985,0.02249999999999835,0.0008367617449794843,2.8199999993313736e-05,0.09999996768197748,0.0008367638742671627,0.0008369662133483688,0.0008367452951592694,0.023136059537050835,0.004942124271052967,0.0247134866200455,0.002218434475911814,,0.0005335624894567206,0.001139956604174419,0.0025102735750788772,,,0.0999999900728147,2.0849623935788665e-05,0.017999958030204256,0.001743208323448356,,,0.0021778961946002946,0.00032635610330910463,,,-0.06332633271147596,-0.7732507862462411,-0.029627169222768486,-27.655281888739967,,0.015000028612031773,-0.004178248000128289,0.01499999989161229,0.003030990076947991,0.0008362103927846139,,,0.015000000002940562,1.4099999999170923e-05,0.015000097491055749,0.0019907078359614676,0.008585363708339629,0.0008366278527079963,0.0008367630455660414,,0.00018405054448180223,-0.09836186132982397,,,0.10000000000000847,-1.0037833923497417,0.10000006471737789,,,0.003318222569325735,0.0008367630073438329,0.00036810106406991703,0.0018506649158723616,0.00018405386163811643,1.1799999999386056e-05,,1.44999999991302e-05,0.0008367630073626302,-0.030482035362181165,0.0008367630365524759,1.1799999999383433e-05,,0.0008357637553740476,0.008181983902974185,,0.036747882173817845,-0.0023318114406254494,,,0.0018533674250009063,-0.042319460502243285,3.209999995455406e-05,1.3099999999264965e-05,0.000836746751814674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0003267094548445869,0.0003257221974727737,,,,,,,,,,,,,,,,,,,,1.4099999999170748e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR321251,-0.0019721627097346595,0.09999999999969747,-0.0017151338254037928,,0.09310705244264476,0.0930420844989619,0.09815717136004153,0.0010516208127041174,0.006306043380198526,0.001868247925094967,0.10000009836770644,,,,0.01499996214357574,0.022500000001552934,0.0009202314181937822,,0.100000000000606,0.0009182658207460712,0.0009203361218962743,0.000920146349747111,0.026923219668005503,0.006947850950223954,0.02957132569141446,0.004831041679222147,-0.003564426955847022,0.0007405323348151536,0.0010998933749929189,0.0027605765611861902,-0.0011065954580846554,-0.0019053143453664492,0.012319862029668475,,0.018000000000614944,0.0029971673088892837,,,0.0044685116233242825,,0.0005275679493384552,0.000969751154418885,-0.05902924443957506,-3.9341935214670105,-0.19776596824858572,-0.8053950191523004,-0.0007715792430762285,0.015000012160102395,-0.009294467979285424,0.005118685158530222,3.465017617405628e-05,0.0009193798380685972,-0.002340043957294924,-0.0023394578793297927,0.0032906053361413975,1.4099998193774223e-05,0.01500000000029646,0.003763483241408622,0.023345924838081816,0.0009208835477434492,0.0009202508302679265,-0.0010755626615888889,0.0007852223791059258,-0.09928696909595648,0.0009563426530858061,,0.09999999999034795,-0.4486045054323306,0.09999987155204161,-0.005655696629389584,,0.0015475506154826848,0.0009202334257254843,,0.0034038756360763017,0.00039265205212200914,,,1.4499996178181958e-05,0.000920196057462305,-1.4468833408974364,0.0009202488879459364,,-0.002195291270591593,0.0009200027431118358,0.008182126491206223,-0.0005699282985011013,0.002323745828400553,-0.008906811945857719,,-0.00099956817597911,0.003020434079462621,-0.01821580968168842,,1.3099986698575927e-05,0.0009207844131806259,-0.0036421621729366555,-0.013895148178005542,-0.0011000893048789652,-0.006129653646823369,-0.008991928107821297,-0.002169005844262717,-0.0037054448062350254,,0.001896034944256007,-0.0012690068994421937,0.001991645541804487,-0.0014515774437861614,-0.003255006178407155,-0.0030789297173278,-0.000844037200025517,-0.0011701893352886819,-0.026778637145738138,0.0011935959388307805,0.0020157792702462135,-0.0007663116818003224,-0.011679410211737004,-0.009580504945005622,-0.0010694118216067693,0.0013576880646521152,-0.0035258533188661867,-0.002073284967206689,-0.001127952362113817,-0.011471438803696861,-0.006815004783383869,-0.003407499862851164,-0.0020615745001963948,-0.0019068888320769861,-0.00798443303473531,-1.0841008870913296,0.0009583033367268713,-0.0013219773193588666,-0.014137596577414452,,-0.006181460012525838,0.00012023318526731997,0.00012068101453333233,-0.0023138681340629103,,-0.0013132785838173755,-0.03638585578341003,0.0017868178434615085,0.002282926655613109,-0.00836695689455124,-0.8911829719703067,-0.6649929675573217,-0.0015503402984954656,-0.001610746601762917,,,,,,,,,,0.00035724704902966736,0.0003926355516381914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR321204,-0.0006004057898801428,0.10000000000025124,-0.0007740466976045921,,0.08308434578203863,0.08289027777722904,0.09512563561731598,0.0004081526295868113,0.0016032011707490293,0.0006761648010385403,0.09999999658447409,,,,0.015000026733462426,0.022500000000620652,0.0008375036669949793,,0.09999999891271517,0.0008374770891927842,0.0008375157572509716,0.0008375013395007145,0.02375877912907359,0.0016058687393057422,0.028148267454642144,0.0015691777314690092,-0.000817948166023319,0.0006924972987987424,0.0009824966174744895,0.002512538683228328,-0.0003978074642551247,-0.001169497754531677,0.003493556521605116,,0.017999993387587343,0.001060347181468862,,,0.001544546326060611,0.00032612177690953553,,0.00040201055365784994,-0.003514612811538474,-0.009519530207487963,-0.48520858758292573,-90.44285757897134,-0.00015906488682813355,0.014999996654500488,-0.002961571013567448,0.0032178949252526894,2.7273638674635843e-05,0.0008375686748914674,-0.0008023723072105721,-0.0008029064695594459,0.0021446927328817146,,0.015000000000088243,0.0010354658320219352,0.010910134915105873,0.0008375553658691522,0.0008375014478048377,-0.0003436700786101731,0.00018525768330007159,-0.09868496296869864,0.000358341948888324,,0.10000000012125218,-0.4501223933072856,0.10000000810188063,-0.0036616568374405745,,0.000496519321885756,0.0008374995560067403,0.0003705167697896388,0.0010596274901112084,0.09999999444370164,,,,0.0008375019630346001,-1.4648862451313378,0.000837500097832913,,-0.0008148068474244877,0.000837472866518218,0.00818199963198066,-0.0001803443226748621,0.0006456380616083338,-0.0013482660492439979,,-0.00037315216897114466,0.0016434400452360115,-0.003808055764308729,,,0.0008375728654673781,-0.0017943835848229998,-0.012161848790627646,-0.00047449664678083574,-0.01411925688905053,-0.006662615268411075,-0.0008763716628381601,-0.0011878763796822067,-0.0007790449791804099,0.0006769860077573818,-0.00046961209931208113,0.000697060418739618,-0.00048438278731233186,-0.0005997479084456914,-0.0011586776037224257,-0.0006006485716998655,-0.0005957664488925831,-0.04001697846715757,0.0005448353414116922,0.000546260241968413,-0.0002027537943634907,-0.005311426356820313,-0.003172858656544318,-0.00039308527004793084,0.0005184219321367249,-0.002168619557253813,-0.0006060884612314548,-0.00048557654467609734,-0.006560370920528288,-0.003676295954097196,-0.0022637597704696874,-0.0007811865780394944,-0.000804874403066369,-0.0012719698479130776,-0.7335456692646365,0.0003501037984028633,-0.00014282401211222144,-0.013316918929047628,,-0.001127943339177706,6.171137547724416e-05,6.338030483928838e-05,-0.0011786359386548595,-0.002664120199151243,-0.0004738802550721414,-0.02963552909925042,0.0006730337849406614,0.0009310967915346712,-0.005213176501397232,-0.5131592376598115,-1.3715872607405761,-0.0005794200518175577,-0.0005843949147423172,-0.0009309916614964652,-0.0014158168660652587,,-0.0017361040712647515,-0.003044542221290472,-0.004005741303073328,-0.0017320404206091116,,,,,-0.0024938496514184914,-0.008407225960447752,-0.0006995758673281176,-0.0011419413577808584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
